epoch,jaccard_distance,loss,lr,val_jaccard_distance,val_loss
0,0.07249046862125397,0.07249052822589874,1e-04,0.037946395576000214,0.03794638440012932
1,0.02652193047106266,0.026521950960159302,1e-04,0.017110124230384827,0.017110124230384827
